C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,1st subsidiary languages,,,,,2nd subsidiary languages,,,,
Code,,Code,Name,Persons,Males,Females,Code,Name,Persons,Males,Females,Code,Name,Persons,Males,Females
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0000,INDIA,028000,ARABIC/ARBI,,,,040000,ENGLISH,,,,016000,PUNJABI,2,1,1
0000,INDIA,028000,ARABIC/ARBI,,,,040000,ENGLISH,,,,010000,MAITHILI,1,1,0
0000,INDIA,028000,ARABIC/ARBI,,,,040000,ENGLISH,,,,098000,PERSIAN,1,1,0
0000,INDIA,028000,ARABIC/ARBI,,,,044000,GONDI,3,1,2,,,,,
0000,INDIA,028000,ARABIC/ARBI,,,,045000,HALABI,1,1,0,,,,,
0000,INDIA,028000,ARABIC/ARBI,,,,045000,HALABI,,,,040000,ENGLISH,1,1,0
0000,INDIA,028000,ARABIC/ARBI,,,,048000,HO,1,1,0,,,,,
0000,INDIA,028000,ARABIC/ARBI,,,,053000,KHANDESHI,6,3,3,,,,,
0000,INDIA,028000,ARABIC/ARBI,,,,053000,KHANDESHI,,,,013000,MARATHI,3,2,1
0000,INDIA,028000,ARABIC/ARBI,,,,053000,KHANDESHI,,,,009000,KONKANI,2,1,1
0000,INDIA,028000,ARABIC/ARBI,,,,063000,KOLAMI,2,1,1,,,,,
0000,INDIA,028000,ARABIC/ARBI,,,,072000,KURUKH/ORAON,2,2,0,,,,,
0000,INDIA,028000,ARABIC/ARBI,,,,072000,KURUKH/ORAON,,,,006000,HINDI,1,1,0
0000,INDIA,028000,ARABIC/ARBI,,,,091000,MUNDARI,5,3,2,,,,,
0000,INDIA,028000,ARABIC/ARBI,,,,091000,MUNDARI,,,,040000,ENGLISH,1,1,0
0000,INDIA,028000,ARABIC/ARBI,,,,098000,PERSIAN,20,15,5,,,,,
0000,INDIA,028000,ARABIC/ARBI,,,,098000,PERSIAN,,,,006000,HINDI,4,2,2
0000,INDIA,028000,ARABIC/ARBI,,,,098000,PERSIAN,,,,022000,URDU,1,1,0
0000,INDIA,028000,ARABIC/ARBI,,,,098000,PERSIAN,,,,040000,ENGLISH,1,1,0
0000,INDIA,028000,ARABIC/ARBI,,,,114000,TIBETAN,2,0,2,,,,,
0000,INDIA,028000,ARABIC/ARBI,,,,116000,TULU,39,21,18,,,,,
0000,INDIA,028000,ARABIC/ARBI,,,,116000,TULU,,,,007000,KANNADA,14,9,5
0000,INDIA,028000,ARABIC/ARBI,,,,116000,TULU,,,,011000,MALAYALAM,2,2,0
0000,INDIA,028000,ARABIC/ARBI,,,,116000,TULU,,,,040000,ENGLISH,2,1,1
0000,INDIA,028000,ARABIC/ARBI,,,,116000,TULU,,,,022000,URDU,1,0,1
0000,INDIA,028000,ARABIC/ARBI,,,,123000,OTHERS,27,19,8,,,,,
0000,INDIA,028000,ARABIC/ARBI,,,,123000,OTHERS,,,,006000,HINDI,5,5,0
0000,INDIA,028000,ARABIC/ARBI,,,,123000,OTHERS,,,,007000,KANNADA,4,2,2
0000,INDIA,028000,ARABIC/ARBI,,,,123000,OTHERS,,,,040000,ENGLISH,4,3,1
0000,INDIA,028000,ARABIC/ARBI,,,,123000,OTHERS,,,,002000,BENGALI,1,0,1
0000,INDIA,028000,ARABIC/ARBI,,,,123000,OTHERS,,,,011000,MALAYALAM,1,0,1
0000,INDIA,028000,ARABIC/ARBI,,,,123000,OTHERS,,,,015000,ORIYA,1,1,0
0000,INDIA,028000,ARABIC/ARBI,,,,123000,OTHERS,,,,022000,URDU,1,1,0
0000,INDIA,029000,BALTI,20053,10288,9765,,,,,,,,,,
0000,INDIA,029000,BALTI,,,,004000,DOGRI,5,2,3,,,,,
0000,INDIA,029000,BALTI,,,,004000,DOGRI,,,,022000,URDU,3,1,2
0000,INDIA,029000,BALTI,,,,005000,GUJARATI,1,1,0,,,,,
0000,INDIA,029000,BALTI,,,,005000,GUJARATI,,,,022000,URDU,1,1,0
0000,INDIA,029000,BALTI,,,,006000,HINDI,564,310,254,,,,,
0000,INDIA,029000,BALTI,,,,006000,HINDI,,,,040000,ENGLISH,127,73,54
0000,INDIA,029000,BALTI,,,,006000,HINDI,,,,022000,URDU,45,26,19
0000,INDIA,029000,BALTI,,,,006000,HINDI,,,,005000,GUJARATI,3,1,2
0000,INDIA,029000,BALTI,,,,006000,HINDI,,,,008000,KASHMIRI,2,0,2
0000,INDIA,029000,BALTI,,,,006000,HINDI,,,,016000,PUNJABI,1,0,1
0000,INDIA,029000,BALTI,,,,008000,KASHMIRI,67,32,35,,,,,
0000,INDIA,029000,BALTI,,,,008000,KASHMIRI,,,,022000,URDU,25,14,11
0000,INDIA,029000,BALTI,,,,008000,KASHMIRI,,,,040000,ENGLISH,2,1,1
0000,INDIA,029000,BALTI,,,,014000,NEPALI,1,1,0,,,,,
0000,INDIA,029000,BALTI,,,,014000,NEPALI,,,,006000,HINDI,1,1,0
0000,INDIA,029000,BALTI,,,,016000,PUNJABI,19,12,7,,,,,
0000,INDIA,029000,BALTI,,,,016000,PUNJABI,,,,040000,ENGLISH,8,5,3
0000,INDIA,029000,BALTI,,,,016000,PUNJABI,,,,006000,HINDI,7,5,2
0000,INDIA,029000,BALTI,,,,016000,PUNJABI,,,,022000,URDU,2,0,2
0000,INDIA,029000,BALTI,,,,022000,URDU,7288,4832,2456,,,,,
0000,INDIA,029000,BALTI,,,,022000,URDU,,,,040000,ENGLISH,1995,1359,636
0000,INDIA,029000,BALTI,,,,022000,URDU,,,,008000,KASHMIRI,184,123,61
0000,INDIA,029000,BALTI,,,,022000,URDU,,,,006000,HINDI,74,55,19
0000,INDIA,029000,BALTI,,,,022000,URDU,,,,123000,OTHERS,54,32,22
0000,INDIA,029000,BALTI,,,,022000,URDU,,,,028000,ARABIC/ARBI,33,30,3
0000,INDIA,029000,BALTI,,,,022000,URDU,,,,098000,PERSIAN,8,8,0
0000,INDIA,029000,BALTI,,,,022000,URDU,,,,108000,SHINA,8,7,1
0000,INDIA,029000,BALTI,,,,022000,URDU,,,,073000,LADAKHI,6,5,1
0000,INDIA,029000,BALTI,,,,022000,URDU,,,,005000,GUJARATI,4,4,0
0000,INDIA,029000,BALTI,,,,022000,URDU,,,,114000,TIBETAN,3,3,0
0000,INDIA,029000,BALTI,,,,022000,URDU,,,,016000,PUNJABI,1,1,0
0000,INDIA,029000,BALTI,,,,028000,ARABIC/ARBI,22,18,4,,,,,
0000,INDIA,029000,BALTI,,,,028000,ARABIC/ARBI,,,,022000,URDU,7,7,0
0000,INDIA,029000,BALTI,,,,028000,ARABIC/ARBI,,,,098000,PERSIAN,7,6,1
0000,INDIA,029000,BALTI,,,,028000,ARABIC/ARBI,,,,123000,OTHERS,3,3,0
0000,INDIA,029000,BALTI,,,,031000,BHOTIA,5,5,0,,,,,
0000,INDIA,029000,BALTI,,,,031000,BHOTIA,,,,040000,ENGLISH,2,2,0
0000,INDIA,029000,BALTI,,,,031000,BHOTIA,,,,006000,HINDI,1,1,0
0000,INDIA,029000,BALTI,,,,040000,ENGLISH,715,538,177,,,,,
0000,INDIA,029000,BALTI,,,,040000,ENGLISH,,,,022000,URDU,602,462,140
0000,INDIA,029000,BALTI,,,,040000,ENGLISH,,,,006000,HINDI,63,40,23
0000,INDIA,029000,BALTI,,,,040000,ENGLISH,,,,073000,LADAKHI,22,16,6
0000,INDIA,029000,BALTI,,,,040000,ENGLISH,,,,008000,KASHMIRI,2,2,0
0000,INDIA,029000,BALTI,,,,073000,LADAKHI,26,14,12,,,,,
0000,INDIA,029000,BALTI,,,,073000,LADAKHI,,,,022000,URDU,2,2,0
0000,INDIA,029000,BALTI,,,,098000,PERSIAN,7,6,1,,,,,
0000,INDIA,029000,BALTI,,,,098000,PERSIAN,,,,022000,URDU,2,2,0
0000,INDIA,029000,BALTI,,,,098000,PERSIAN,,,,028000,ARABIC/ARBI,2,1,1
0000,INDIA,029000,BALTI,,,,108000,SHINA,2,0,2,,,,,
0000,INDIA,029000,BALTI,,,,123000,OTHERS,11,9,2,,,,,
0000,INDIA,029000,BALTI,,,,123000,OTHERS,,,,022000,URDU,3,3,0
0000,INDIA,030000,BHILI/BHILODI,9582957,4806020,4776937,,,,,,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,001000,ASSAMESE,136,78,58,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,001000,ASSAMESE,,,,040000,ENGLISH,31,19,12
0000,INDIA,030000,BHILI/BHILODI,,,,001000,ASSAMESE,,,,006000,HINDI,19,15,4
0000,INDIA,030000,BHILI/BHILODI,,,,001000,ASSAMESE,,,,014000,NEPALI,3,2,1
0000,INDIA,030000,BHILI/BHILODI,,,,001000,ASSAMESE,,,,002000,BENGALI,1,0,1
0000,INDIA,030000,BHILI/BHILODI,,,,001000,ASSAMESE,,,,015000,ORIYA,1,0,1
0000,INDIA,030000,BHILI/BHILODI,,,,002000,BENGALI,792,412,380,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,002000,BENGALI,,,,006000,HINDI,37,25,12
0000,INDIA,030000,BHILI/BHILODI,,,,002000,BENGALI,,,,040000,ENGLISH,12,9,3
0000,INDIA,030000,BHILI/BHILODI,,,,002000,BENGALI,,,,115000,TRIPURI,11,2,9
0000,INDIA,030000,BHILI/BHILODI,,,,002000,BENGALI,,,,082000,LUSHAI/MIZO,1,0,1
0000,INDIA,030000,BHILI/BHILODI,,,,004000,DOGRI,96,35,61,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,004000,DOGRI,,,,022000,URDU,3,3,0
0000,INDIA,030000,BHILI/BHILODI,,,,004000,DOGRI,,,,006000,HINDI,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,1191112,661249,529863,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,006000,HINDI,303995,192661,111334
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,013000,MARATHI,5391,3767,1624
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,040000,ENGLISH,3478,2465,1013
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,053000,KHANDESHI,282,167,115
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,009000,KONKANI,167,97,70
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,017000,SANSKRIT,73,42,31
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,021000,TELUGU,72,56,16
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,019000,SINDHI,49,24,25
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,022000,URDU,33,18,15
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,028000,ARABIC/ARBI,29,12,17
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,020000,TAMIL,10,4,6
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,123000,OTHERS,9,5,4
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,016000,PUNJABI,4,3,1
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,015000,ORIYA,3,2,1
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,002000,BENGALI,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,005000,GUJARATI,,,,007000,KANNADA,1,0,1
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,1893788,1194571,699217,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,040000,ENGLISH,156729,118282,38447
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,005000,GUJARATI,41313,28821,12492
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,013000,MARATHI,13764,9248,4516
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,016000,PUNJABI,3639,2409,1230
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,017000,SANSKRIT,2958,2301,657
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,022000,URDU,2922,1622,1300
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,053000,KHANDESHI,581,354,227
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,028000,ARABIC/ARBI,393,225,168
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,021000,TELUGU,178,100,78
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,007000,KANNADA,75,37,38
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,002000,BENGALI,46,38,8
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,123000,OTHERS,37,27,10
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,004000,DOGRI,32,18,14
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,044000,GONDI,31,17,14
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,067000,KORKU,27,14,13
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,045000,HALABI,21,14,7
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,019000,SINDHI,20,14,6
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,015000,ORIYA,14,11,3
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,001000,ASSAMESE,13,10,3
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,011000,MALAYALAM,12,5,7
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,009000,KONKANI,10,6,4
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,014000,NEPALI,10,5,5
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,020000,TAMIL,8,3,5
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,012000,MANIPURI,7,6,1
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,082000,LUSHAI/MIZO,5,4,1
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,090000,MUNDA,2,1,1
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,116000,TULU,2,1,1
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,008000,KASHMIRI,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,010000,MAITHILI,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,068000,KORWA,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,093000,NISSI/DAFLA,1,0,1
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,098000,PERSIAN,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,006000,HINDI,,,,106000,SEMA,1,0,1
0000,INDIA,030000,BHILI/BHILODI,,,,007000,KANNADA,929,488,441,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,007000,KANNADA,,,,006000,HINDI,338,188,150
0000,INDIA,030000,BHILI/BHILODI,,,,007000,KANNADA,,,,013000,MARATHI,62,33,29
0000,INDIA,030000,BHILI/BHILODI,,,,007000,KANNADA,,,,040000,ENGLISH,51,29,22
0000,INDIA,030000,BHILI/BHILODI,,,,007000,KANNADA,,,,116000,TULU,14,8,6
0000,INDIA,030000,BHILI/BHILODI,,,,007000,KANNADA,,,,009000,KONKANI,9,4,5
0000,INDIA,030000,BHILI/BHILODI,,,,007000,KANNADA,,,,022000,URDU,8,3,5
0000,INDIA,030000,BHILI/BHILODI,,,,007000,KANNADA,,,,005000,GUJARATI,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,007000,KANNADA,,,,021000,TELUGU,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,008000,KASHMIRI,8,5,3,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,008000,KASHMIRI,,,,040000,ENGLISH,2,2,0
0000,INDIA,030000,BHILI/BHILODI,,,,008000,KASHMIRI,,,,006000,HINDI,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,009000,KONKANI,1402,701,701,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,009000,KONKANI,,,,013000,MARATHI,158,101,57
0000,INDIA,030000,BHILI/BHILODI,,,,009000,KONKANI,,,,005000,GUJARATI,56,28,28
0000,INDIA,030000,BHILI/BHILODI,,,,009000,KONKANI,,,,053000,KHANDESHI,54,26,28
0000,INDIA,030000,BHILI/BHILODI,,,,009000,KONKANI,,,,006000,HINDI,27,20,7
0000,INDIA,030000,BHILI/BHILODI,,,,009000,KONKANI,,,,022000,URDU,5,2,3
0000,INDIA,030000,BHILI/BHILODI,,,,009000,KONKANI,,,,040000,ENGLISH,2,2,0
0000,INDIA,030000,BHILI/BHILODI,,,,010000,MAITHILI,1,1,0,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,011000,MALAYALAM,841,433,408,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,011000,MALAYALAM,,,,007000,KANNADA,81,49,32
0000,INDIA,030000,BHILI/BHILODI,,,,011000,MALAYALAM,,,,020000,TAMIL,26,16,10
0000,INDIA,030000,BHILI/BHILODI,,,,011000,MALAYALAM,,,,040000,ENGLISH,12,5,7
0000,INDIA,030000,BHILI/BHILODI,,,,011000,MALAYALAM,,,,006000,HINDI,10,5,5
0000,INDIA,030000,BHILI/BHILODI,,,,011000,MALAYALAM,,,,005000,GUJARATI,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,012000,MANIPURI,33,24,9,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,012000,MANIPURI,,,,006000,HINDI,6,5,1
0000,INDIA,030000,BHILI/BHILODI,,,,012000,MANIPURI,,,,095000,PAITE,6,4,2
0000,INDIA,030000,BHILI/BHILODI,,,,012000,MANIPURI,,,,040000,ENGLISH,5,5,0
0000,INDIA,030000,BHILI/BHILODI,,,,012000,MANIPURI,,,,122000,ZOU,5,3,2
0000,INDIA,030000,BHILI/BHILODI,,,,012000,MANIPURI,,,,109000,SIMTE,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,012000,MANIPURI,,,,113000,THADO,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,476036,290252,185784,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,,,,006000,HINDI,123953,87938,36015
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,,,,005000,GUJARATI,7904,5720,2184
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,,,,053000,KHANDESHI,6081,3835,2246
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,,,,040000,ENGLISH,2346,1771,575
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,,,,009000,KONKANI,212,141,71
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,,,,007000,KANNADA,130,80,50
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,,,,022000,URDU,42,26,16
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,,,,123000,OTHERS,37,21,16
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,,,,021000,TELUGU,10,5,5
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,,,,019000,SINDHI,4,2,2
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,,,,016000,PUNJABI,3,1,2
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,,,,020000,TAMIL,3,3,0
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,,,,017000,SANSKRIT,1,0,1
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,,,,028000,ARABIC/ARBI,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,013000,MARATHI,,,,044000,GONDI,1,0,1
0000,INDIA,030000,BHILI/BHILODI,,,,014000,NEPALI,21,18,3,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,014000,NEPALI,,,,006000,HINDI,17,16,1
0000,INDIA,030000,BHILI/BHILODI,,,,015000,ORIYA,499,257,242,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,015000,ORIYA,,,,006000,HINDI,8,7,1
0000,INDIA,030000,BHILI/BHILODI,,,,015000,ORIYA,,,,021000,TELUGU,3,2,1
0000,INDIA,030000,BHILI/BHILODI,,,,015000,ORIYA,,,,002000,BENGALI,2,2,0
0000,INDIA,030000,BHILI/BHILODI,,,,015000,ORIYA,,,,005000,GUJARATI,2,0,2
0000,INDIA,030000,BHILI/BHILODI,,,,015000,ORIYA,,,,040000,ENGLISH,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,016000,PUNJABI,9230,4532,4698,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,016000,PUNJABI,,,,006000,HINDI,2945,1766,1179
0000,INDIA,030000,BHILI/BHILODI,,,,016000,PUNJABI,,,,040000,ENGLISH,32,28,4
0000,INDIA,030000,BHILI/BHILODI,,,,016000,PUNJABI,,,,022000,URDU,7,6,1
0000,INDIA,030000,BHILI/BHILODI,,,,016000,PUNJABI,,,,019000,SINDHI,6,2,4
0000,INDIA,030000,BHILI/BHILODI,,,,016000,PUNJABI,,,,005000,GUJARATI,3,1,2
0000,INDIA,030000,BHILI/BHILODI,,,,016000,PUNJABI,,,,013000,MARATHI,3,1,2
0000,INDIA,030000,BHILI/BHILODI,,,,016000,PUNJABI,,,,053000,KHANDESHI,2,2,0
0000,INDIA,030000,BHILI/BHILODI,,,,016000,PUNJABI,,,,020000,TAMIL,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,017000,SANSKRIT,162,134,28,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,017000,SANSKRIT,,,,006000,HINDI,53,48,5
0000,INDIA,030000,BHILI/BHILODI,,,,017000,SANSKRIT,,,,040000,ENGLISH,49,39,10
0000,INDIA,030000,BHILI/BHILODI,,,,017000,SANSKRIT,,,,005000,GUJARATI,9,7,2
0000,INDIA,030000,BHILI/BHILODI,,,,019000,SINDHI,96,48,48,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,019000,SINDHI,,,,005000,GUJARATI,31,19,12
0000,INDIA,030000,BHILI/BHILODI,,,,019000,SINDHI,,,,006000,HINDI,9,3,6
0000,INDIA,030000,BHILI/BHILODI,,,,019000,SINDHI,,,,040000,ENGLISH,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,020000,TAMIL,320,189,131,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,020000,TAMIL,,,,011000,MALAYALAM,58,31,27
0000,INDIA,030000,BHILI/BHILODI,,,,020000,TAMIL,,,,021000,TELUGU,32,16,16
0000,INDIA,030000,BHILI/BHILODI,,,,020000,TAMIL,,,,040000,ENGLISH,30,17,13
0000,INDIA,030000,BHILI/BHILODI,,,,020000,TAMIL,,,,006000,HINDI,19,13,6
0000,INDIA,030000,BHILI/BHILODI,,,,020000,TAMIL,,,,005000,GUJARATI,13,8,5
0000,INDIA,030000,BHILI/BHILODI,,,,020000,TAMIL,,,,007000,KANNADA,2,0,2
0000,INDIA,030000,BHILI/BHILODI,,,,020000,TAMIL,,,,013000,MARATHI,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,021000,TELUGU,1595,827,768,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,021000,TELUGU,,,,006000,HINDI,544,300,244
0000,INDIA,030000,BHILI/BHILODI,,,,021000,TELUGU,,,,015000,ORIYA,17,14,3
0000,INDIA,030000,BHILI/BHILODI,,,,021000,TELUGU,,,,040000,ENGLISH,12,6,6
0000,INDIA,030000,BHILI/BHILODI,,,,021000,TELUGU,,,,005000,GUJARATI,9,7,2
0000,INDIA,030000,BHILI/BHILODI,,,,021000,TELUGU,,,,013000,MARATHI,7,4,3
0000,INDIA,030000,BHILI/BHILODI,,,,021000,TELUGU,,,,053000,KHANDESHI,3,2,1
0000,INDIA,030000,BHILI/BHILODI,,,,021000,TELUGU,,,,020000,TAMIL,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,022000,URDU,2731,1776,955,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,022000,URDU,,,,006000,HINDI,509,298,211
0000,INDIA,030000,BHILI/BHILODI,,,,022000,URDU,,,,040000,ENGLISH,207,182,25
0000,INDIA,030000,BHILI/BHILODI,,,,022000,URDU,,,,013000,MARATHI,66,38,28
0000,INDIA,030000,BHILI/BHILODI,,,,022000,URDU,,,,019000,SINDHI,59,32,27
0000,INDIA,030000,BHILI/BHILODI,,,,022000,URDU,,,,005000,GUJARATI,44,31,13
0000,INDIA,030000,BHILI/BHILODI,,,,022000,URDU,,,,004000,DOGRI,27,26,1
0000,INDIA,030000,BHILI/BHILODI,,,,022000,URDU,,,,028000,ARABIC/ARBI,14,3,11
0000,INDIA,030000,BHILI/BHILODI,,,,022000,URDU,,,,016000,PUNJABI,4,4,0
0000,INDIA,030000,BHILI/BHILODI,,,,022000,URDU,,,,009000,KONKANI,3,1,2
0000,INDIA,030000,BHILI/BHILODI,,,,022000,URDU,,,,007000,KANNADA,2,0,2
0000,INDIA,030000,BHILI/BHILODI,,,,022000,URDU,,,,008000,KASHMIRI,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,022000,URDU,,,,098000,PERSIAN,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,022000,URDU,,,,114000,TIBETAN,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,023000,ADI,1,1,0,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,023000,ADI,,,,005000,GUJARATI,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,026000,ANGAMI,1,1,0,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,028000,ARABIC/ARBI,142,79,63,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,028000,ARABIC/ARBI,,,,006000,HINDI,53,34,19
0000,INDIA,030000,BHILI/BHILODI,,,,028000,ARABIC/ARBI,,,,022000,URDU,20,8,12
0000,INDIA,030000,BHILI/BHILODI,,,,028000,ARABIC/ARBI,,,,005000,GUJARATI,17,9,8
0000,INDIA,030000,BHILI/BHILODI,,,,028000,ARABIC/ARBI,,,,040000,ENGLISH,10,5,5
0000,INDIA,030000,BHILI/BHILODI,,,,028000,ARABIC/ARBI,,,,013000,MARATHI,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,028000,ARABIC/ARBI,,,,053000,KHANDESHI,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,035000,CHAKRU/CHOKRI,1,1,0,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,036000,CHANG,2,2,0,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,036000,CHANG,,,,040000,ENGLISH,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,036000,CHANG,,,,106000,SEMA,1,1,0
0000,INDIA,030000,BHILI/BHILODI,,,,040000,ENGLISH,9146,6201,2945,,,,,
0000,INDIA,030000,BHILI/BHILODI,,,,040000,ENGLISH,,,,006000,HINDI,4912,3391,1521
0000,INDIA,030000,BHILI/BHILODI,,,,040000,ENGLISH,,,,017000,SANSKRIT,403,334,69
0000,INDIA,030000,BHILI/BHILODI,,,,040000,ENGLISH,,,,013000,MARATHI,300,208,92
0000,INDIA,030000,BHILI/BHILODI,,,,040000,ENGLISH,,,,005000,GUJARATI,205,141,64
